OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-537","TRN-9212","P203","1","","0.1","61.2"
" OL-538 ","TRN-9212","#N/A","3","80","0.1","216"
"OL-539","TRN-9213","P102","3","80","0.15","204"
"OL-540","TRN-9213","P202","2","65","","110.5"
"OL-541","TRN-9214","C303","2","60","0","120"
"OL-542","TRN-9214","P201","2","70","0","140"
"OL-543","TRN-9214","P101","2","85","0","170"
"OL-544","TRN-9214","P203","1","68","0","68"
"OL-545","TRN-9215","C302","2","50","0","100"
"OL-546","TRN-9216","C301","2","55","0","110"
"OL-547","TRN-9216","P201","1","70","0","70"
"OL-548","TRN-9216","C302","2","50","0","100"
"OL-549","TRN-9217","P102","2","80","0","160"
"OL-549","TRN-9217","P102","2","80","0","160"
" OL-551 ","TRN-9217","P201","1","70","0","70"
"OL-552","TRN-9218","P201","1","70","0.1","63"
" OL-553 ","TRN-9218","P201","1","70","0.1","63"
"OL-554","TRN-9218","C301","1","55","0.1","49.5"
"OL-555","TRN-9219","","1","80","0.1","72"
"OL-556","TRN-9220","P101","2","85","0.1","153"
"OL-557","TRN-9220","P203","3","68","0.1","183.6"
"OL-558","TRN-9221","C302","2","50","0","100"
"OL-559","TRN-9221","P203","2","68","0","136"
"OL-560","TRN-9221","C302","1","50","0","50"
"OL-561","TRN-9222","C303","1","60","0.05","57"
"OL-562","TRN-9222","C303","1","60","0.05","57"
"OL-563","TRN-9222","C304","1","58","0.05","55.1"
"OL-564","TRN-9222"," C303 ","1","60","","57"
"OL-565","TRN-9223","C303","3","60","0","180"
"OL-566","TRN-9223","P103","1","95","0","95"
"OL-566","TRN-9223","P103","1","95","0","95"
"OL-568","TRN-9223","C302","2","50","0","100"
"OL-569","TRN-9224","C301","2","55","0","110"
"OL-570","TRN-9224","P101","1","85","0","85"
"","TRN-9225","P101","3","85","0","255"
"OL-572","TRN-9225","P101","1","85","0","85"
"OL-573","TRN-9225","C302","1","50","0","50"
"OL-574","TRN-9225","P202","","65","0","195"
"OL-575","TRN-9226","P101","3","85","0.1",""
"OL-576","TRN-9226","P102","1","80","0.1","72"
"OL-576","TRN-9226","P102","1","80","0.1","72"
"OL-577","TRN-9226","C303","3","60","0.1","162"
"OL-579","TRN-9227","P203","2","68","0","136"
"OL-580"," TRN-9227 ","C303","1","60","0","60"
"OL-581","TRN-9228","P202","","65","0.1","175.5"
"OL-582","TRN-9229","C301","1","55","0.05","52.25"
"OL-583","TRN-9229","P202","1","65","0.05","61.75"
"OL-584","TRN-9229","P201","3","70","0.05","199.5"
"OL-585","TRN-9229","P202","1","65","0.05","61.75"
"OL-585","TRN-9229","P202","1","65","0.05","61.75"
"OL-587","TRN-9231","P102","3","80","0.1","216"
"OL-588","TRN-9231","P101","3","85","","229.5"
"OL-589","TRN-9231","C301","2","55","0.1","99"
"OL-590","TRN-9232","P203","3","68","0","204"
"OL-591","TRN-9232","","2","65","0","130"
"","TRN-9232","P202","2","65","0","130"
"OL-593","TRN-9232","P201","3","70","0","210"
"OL-594","TRN-9233","P203","","68","0","204"
"OL-595"," TRN-9233 ","P102","1","80","0","80"
"OL-596","TRN-9233","P203","3","68","0","204"
"OL-597","TRN-9233","","3","70","0","210"
"OL-598","TRN-9234","P202","2","65","0","130"
"OL-599","TRN-9235","P103","1","95","0","95"
"OL-600","TRN-9235","","1","60","0","60"
"OL-601"," TRN-9235 ","C303","3","60","0","180"
"OL-602","TRN-9235","","1","68","0","68"
"OL-603","#N/A","P101","1","85","0","85"
"OL-604"," TRN-9236 ","P201","1","70","0","70"
"OL-605","TRN-9237","C302","3","50","0.05","142.5"
"OL-606","TRN-9237","P103","3","95","0.05","270.75"
"OL-607","TRN-9237","C304","2","58","0.05","110.2"
"OL-608","TRN-9238","P103","1","95","0","95"
"OL-608","TRN-9238","P103","1","95","0","95"
"OL-610","TRN-9239","C303","1","60","0","60"
"OL-610","TRN-9239","C303","1","60","0","60"
"OL-612","TRN-9240","P203","3","68","0.05","193.8"
"OL-613","TRN-9240","C302","3","50","0.05","142.5"
"OL-614","TRN-9240","P201","3","70","0.05","199.5"
"OL-615","TRN-9241"," C304 ","3","58","0","174"
"OL-616","TRN-9242","","1","70","0","70"
"OL-617","","C303","3","60","0","180"
"OL-618","TRN-9242","C304","3","58","0","174"
"OL-619","TRN-9242","C304","3","58","0","174"
"OL-620","TRN-9243","P202","3","65","0","195"
"OL-621","TRN-9243","P201","1","70","0","70"
"OL-622","TRN-9243","P202","1","65","","65"
"OL-623","TRN-9243","P103","1","95","0","95"
"OL-623","TRN-9243","P103","1","95","0","95"
"OL-625","TRN-9244","P201","","70","","140"
"","TRN-9244","P201","","70","0","210"
"OL-627","TRN-9244","P102","3","80","0","240"
"","TRN-9245","P101","1","85","0","85"
"OL-629","TRN-9245","P203","3","68","0","204"
"OL-630","TRN-9246","P202","3","65","0","195"
"OL-631","TRN-9247","P202","2","65","0.15","110.5"
"OL-632","TRN-9247","C302","3","50","0.15","127.5"
"OL-633","TRN-9247","C302","3","50","0.15","127.5"
"OL-634","TRN-9248","C304","2","58","0.15","98.6"
"OL-635","TRN-9248","C301","2","55","0.15","93.5"
"OL-636","","C301","2","55","0.15","93.5"
"OL-637","TRN-9249","P202","2","65","0","130"
"OL-638","TRN-9249","C302","3","50","0","150"
"OL-639","TRN-9249","P102","2","80","0","160"
"OL-640","TRN-9249","P101","2","85","0","170"
"OL-640","TRN-9249","P101","2","85","0","170"
"OL-642","#N/A","P203","1","68","0.05","64.6"
"OL-643","TRN-9250","C304","2","58","0.05","110.2"
"OL-644","TRN-9250","P201","1","70","0.05","66.5"
"OL-645","TRN-9251","C303","2","60","0","120"
"OL-646","TRN-9251","P103","1","95","0","95"
"OL-647","TRN-9252","","1","95","0.05","90.25"
"OL-648","TRN-9252","P202","1","65","0.05","61.75"
"OL-649","TRN-9252","P203","2","68","0.05","129.2"
"OL-650","TRN-9253","P202","2","65","0","130"
"OL-651","TRN-9253","","2","68","0","136"
"OL-652","TRN-9254","P103","1","95","0","95"
"OL-653","TRN-9254","P203","1","68","0","68"
"OL-653","TRN-9254","P203","1","68","0","68"
"OL-655","TRN-9256","P103","1","95","0","95"
"OL-655","TRN-9256","P103","1","95","0","95"
"OL-657","TRN-9256","P103","2","95","0","190"
"OL-658","TRN-9256","P203","1","68","0","68"
"OL-659","TRN-9257","C301","3","55","0","165"
"OL-660","TRN-9257","P103","1","95","0","95"
"OL-661","TRN-9257","P103","1","95","0","95"
"OL-662","TRN-9257","C301","1","55","0","55"
"OL-663","TRN-9258","P202","3","65","0","195"
"OL-664","TRN-9259","P203","2","68","0.15",""
"OL-665","TRN-9259","P202","2","65","0.15","110.5"
"OL-666","TRN-9259","C304","3","58","0.15","147.9"
"OL-666","TRN-9259","C304","3","58","0.15","147.9"
"OL-668","TRN-9260","C303","3","60","0","180"
"OL-669","TRN-9260","C303","3","60","0","180"
"OL-670","TRN-9261","P201","1","70","0.05","66.5"
"OL-671","TRN-9261","C303","2","60","0.05","114"
"OL-672","TRN-9262","P102","3","80","0","240"
"OL-673","TRN-9262","C301","1","55","0","55"
"OL-674","TRN-9262","","1","68","0","68"
"OL-675","TRN-9263","C303","2","60","0","120"
"OL-676","TRN-9264","P101","3","85","0","255"
"OL-677","TRN-9264","C303","2","60","0","120"
"OL-678","TRN-9264","P203","1","68","0","68"
"#N/A","TRN-9265","C302","1","50","0","50"
"OL-680",""," C304 ","3","58","0","174"
"OL-681","","P103","1","95","0","95"
"OL-682","","C303","3","60","0","180"
"OL-683","TRN-9266","C302","2","50","0","100"
"OL-684","TRN-9267","#N/A","1","65","0","65"
"OL-685","TRN-9267"," P201 ","1","70","0","70"
"OL-686","TRN-9267","C301","1","55","0","55"
"OL-687","TRN-9267","P203","2","68","0","136"
"OL-688","TRN-9268","P201","3","70","0","210"
"OL-689","TRN-9268","P201","1","70","0","70"
"OL-690","TRN-9268","P103","1","95","0","95"
"OL-691","TRN-9268","C303","2","60","0","120"
"OL-692","TRN-9269","C302","2","50","0.1","90"
"OL-693","TRN-9269","C304","1","58","0.1","52.2"
"OL-694","TRN-9269","P101","2","85","0.1","153"
"OL-695","#N/A","","1","80","0.1","72"
"OL-696","TRN-9270","C302","1","50","0","50"
"OL-697","TRN-9270","P101","3","85","0","255"
"OL-698","TRN-9270","C303","1","60","","60"
"OL-699","TRN-9270","C304","1","","0","58"
"OL-700","TRN-9271","P102","2","80","0","160"
"OL-701","TRN-9271","P202","1","65","0","65"
"OL-702","TRN-9271","P201","","70","0","210"
"OL-703","TRN-9271"," C303 ","2","60","0","120"
"OL-703","TRN-9271","C303","2","60","0","120"
"OL-705","TRN-9272","C302","1","50","0","50"
"OL-706"," TRN-9272 ","C302","3","50","0","150"
"OL-707","TRN-9272","P202","1","65","0","65"
"OL-708","TRN-9273","C301","3","55","0","165"
"OL-709"," TRN-9273 ","P102","2","80","0","160"
"OL-710","TRN-9273","P201","3","70","0","210"
"OL-711","TRN-9274","P101","2","85","0","170"
"OL-712","TRN-9274","P202","1","65","0","65"
"OL-713","TRN-9275","P203","2","68","0","136"
"OL-714","TRN-9275","P101","1","85","0","85"
"OL-715","TRN-9275","C302","2","50","0","100"
"OL-716","TRN-9276","P202","1","65","0","65"
"OL-717","TRN-9276","P201","2","70","0","140"
"OL-718","TRN-9276","P202","2","65","0","130"
"OL-719","TRN-9277","P102","3","80","0","240"
"OL-720","TRN-9277","C303","3","60","0","180"
"OL-721","TRN-9278","C301","2","55","0.1","99"
"OL-722","TRN-9279","P103","1","95","0","95"
"OL-723","TRN-9279","C303","1","60","0","60"
"OL-724","TRN-9279","P102","3","80","0","240"
"OL-725","TRN-9279","P102","1","80","0","80"
"OL-726","TRN-9280","P202","3","65","0.1","175.5"
"OL-727","TRN-9281","P102","3","80","0.15","204"
"OL-728","TRN-9281","C303","3","60","0.15","153"
"OL-729","TRN-9281","C301","1","55","0.15","46.75"
"OL-730","TRN-9282","C302","2","50","0","100"
" OL-731 ","TRN-9282","P103","3","95","0","285"
"OL-731","TRN-9282","P103","3","95","0","285"
"OL-733","TRN-9282","C304","3","58","0","174"
"OL-734","TRN-9283","C302","3","50","0","150"
"OL-735","TRN-9283","C303","2","","0","120"
"OL-736","TRN-9283","C304","3","58","0","174"
" OL-737 ","TRN-9284","P202","2","65","0.1","117"
"OL-738","TRN-9284","P101","2","85","0.1","153"
"OL-739","TRN-9284","C301","1","55","0.1","49.5"
"OL-740","TRN-9285","P203","1","68","0","68"
"OL-741","TRN-9285"," C301 ","2","55","0","110"
"OL-742","TRN-9286","P101","2","85","0","170"
"OL-743","TRN-9286","P201","2","70","0","140"
"OL-744","TRN-9286","P203","2","68","0","136"
"OL-745","TRN-9286"," P103 ","2","95","0","190"
"OL-746"," TRN-9287 ","P202","1","65","0.05","61.75"
"OL-747","TRN-9288","P101","3","85","0","255"
"OL-748","TRN-9288","P201","1","70","0","70"
"OL-749","TRN-9288","C302","2","50","0","100"
"OL-750","TRN-9289","P103","3","95","0","285"
"OL-751","TRN-9290","P202","3","65","0","195"
"OL-752","TRN-9291","C303","3","60","0","180"
"OL-753","TRN-9291","P201","1","70","0","70"
"OL-754","TRN-9291","P101","1","85","0","85"
"OL-755","TRN-9292","P202","2","65","0","130"
"OL-756","TRN-9292","P101","3","85","0","255"
"OL-757"," TRN-9293 ","P102","1","80","0","80"
"OL-758","TRN-9293","C303","2","60","0","120"
"OL-759","TRN-9294","C302","3","50","0.05","142.5"
"OL-760","TRN-9294","P201","2","70","0.05","133"
"OL-761"," TRN-9295 ","C301","2","55","0","110"
"OL-762","TRN-9295","C302","1","50","0","50"
"OL-763","","P201","2","70","0","140"
"","TRN-9296","P203","3","68","","204"
"OL-765","TRN-9296","","1","","0","58"
"OL-765","TRN-9296","C304","1","58","0","58"
"OL-767","TRN-9297"," P103 ","3","95","0.15","242.25"
"OL-767","TRN-9297","P103","3","95","0.15","242.25"
"OL-769","TRN-9298","P203","2","68","0","136"
"OL-770","TRN-9298","C302","3","50","0","150"
"OL-771"," TRN-9299 ","P201","1","70","0","70"
"OL-772"," TRN-9299 ","C304","3","58","0","174"
"OL-773","TRN-9299","P202","1","65","0","65"
"OL-774","TRN-9300","P203","2","68","0","136"
"OL-775"," TRN-9300 ","C304","2","58","0","116"
"OL-776","TRN-9300","P203","2","68","0","136"
"OL-777","TRN-9300","P203","1","68","0","68"
"OL-778"," TRN-9301 ","P201","","70","0","210"
"OL-779","TRN-9301","P103","3","","0","285"
"OL-780","TRN-9301"," C302 ","2","50","0","100"
"OL-781","TRN-9302","P202","2","","0.1","117"
"OL-782","TRN-9302","P201","3","70","0.1","189"
"#N/A","TRN-9303","P102","2","80","0","160"
"OL-784","TRN-9303","P101","1","85","0",""
"OL-785","TRN-9303","C303","2","60","0","120"
"OL-786","TRN-9303","P103","1","95","0","95"
"OL-787","TRN-9304","C304","2","58","0","116"
"OL-788","TRN-9305","P202","1","65","0.1","58.5"
"OL-789","TRN-9306","C301","1","55","0","55"
"OL-790","TRN-9306","C301","3","55","0","165"
"OL-791","TRN-9306","C301","1","55","0","55"
"OL-792"," TRN-9307 "," C302 ","2","50","0","100"
"OL-793","TRN-9307","P101","1","85","0","85"
"OL-793","TRN-9307","P101","1","85","0","85"
"OL-795"," TRN-9308 ","P201","1","70","0","70"
"OL-796"," TRN-9308 ","P203","3","68","0","204"
"OL-797","TRN-9308","P102","2","80","0","160"
"OL-798","TRN-9308","P203","2","68","0","136"
"OL-799","TRN-9309","P201","1","70","0","70"
"OL-800","TRN-9309","C302","3","50","0","150"
"OL-801","TRN-9309","C303","1","60","0","60"
"OL-802","TRN-9310","C303","1","60","0","60"
"OL-803","TRN-9310","","1","55","0","55"
"OL-804"," TRN-9310 "," P102 ","2","80","0","160"
" OL-805 ","TRN-9310","P201","3","70","0","210"
" OL-806 ","TRN-9311","P203","2","68","0","136"
"OL-807","TRN-9311","C301","1","55","0","55"
"OL-808","TRN-9311","P103","1","95","0",""
"OL-809","TRN-9311","P103","2","95","0","190"
"OL-810","TRN-9312","C304","1","58","0.05","55.1"
"OL-811","TRN-9312","P202","1","65","0.05","61.75"
"OL-812","TRN-9313","C304","1","58","0","58"
" OL-813 "," TRN-9313 ","P103","2","95","0","190"
"","#N/A","C304","1","58","0","58"
"OL-815","TRN-9314"," C303 ","1","60","0",""
"OL-816","TRN-9315","P201","","70","0.05","66.5"
"OL-817","TRN-9315","C302","2","50","0.05","95"
"","TRN-9316","P103","3","95","0","285"
"OL-819","TRN-9316","P203","","68","0","136"
"OL-820","TRN-9316","C304","1","58","0","58"
"OL-821","TRN-9317","C302","1","50","0","50"
"OL-822","TRN-9317","C301","2","55","0","110"
"OL-823","TRN-9317","C301","1","55","0","55"
"OL-824","TRN-9318"," P201 ","3","70","0","210"
"OL-825","TRN-9319","P103","3","95","0","285"
"OL-826","TRN-9319","P201","1","70","0","70"
"OL-827","TRN-9319","P103","2","95","0","190"
"OL-828","TRN-9320","C302","1","50","0","50"
"OL-829","TRN-9321","","2","80","0","160"
"OL-830","","P102","3","80","0",""
"OL-831","TRN-9321","P203","3","68","0","204"
"OL-832"," TRN-9322 ","P203","2","68","0","136"
"OL-833","TRN-9322","P201","3","70","0","210"
"OL-833","TRN-9322","P201","3","70","0","210"
"OL-835","TRN-9322","P102","1","80","0","80"
"OL-836","TRN-9323","C303","3","60","0.15","153"
"OL-837"," TRN-9323 ","P203","1","68","0.15","57.8"
"OL-838","TRN-9324","","3","65","0","195"
"OL-839","TRN-9324"," P103 ","2","95","0","190"
"OL-840","TRN-9324","P201","3","70","0","210"
"OL-841","TRN-9324","P201","2","70","0","140"
"OL-842","","P101","2","85","0","170"
"OL-843","TRN-9325","C301","1","55","0","55"
"OL-844","TRN-9325","C301","3","55","","165"
"OL-845","TRN-9325","C301","","55","0","110"
"OL-846","TRN-9326","P102","3","80","0.1","216"
"OL-847","TRN-9327","C301","3","55","0.15","140.25"
"OL-848","TRN-9328","P102","1","80","0.05","76"
"OL-849","TRN-9328","C302","2","50","0.05","95"
"OL-850","TRN-9328","P202","1","65","0.05","61.75"
"OL-851","TRN-9328","P102","2","80","0.05","152"
"OL-852","TRN-9329","C304","1","58","0","58"
" OL-853 ","TRN-9329","P202","2","65","0","130"
"OL-853","TRN-9329","P202","2","65","0","130"
"OL-855","TRN-9329","C302","2","50","0","100"
"OL-856","TRN-9330","P202","2","65","0","130"
"OL-857","TRN-9331","P202","2","65","0","130"
"OL-858","TRN-9331","P103","2","95","0","190"
"OL-859","TRN-9332","C301","2","55","0","110"
"OL-860","TRN-9332","P203","1","68","0","68"
"OL-861","TRN-9332","P101","","85","0","170"
" OL-862 ","TRN-9333","P103","1","95","0","95"
"OL-862","TRN-9333","P103","1","95","0","95"
"OL-864","TRN-9334","P202","3","65","0","195"
"OL-865","TRN-9334","C301","2","55","0",""
"OL-866","TRN-9335","P102","2","80","","160"
"OL-867","TRN-9335","P101","","85","0","170"
"OL-868","TRN-9336","C304","2","58","0.15","98.6"
"OL-869","TRN-9336","#N/A","2","65","0.15","110.5"
"OL-870","TRN-9336","P201","2","70","0.15","119"
"OL-871","TRN-9336","P101","1","85","0.15","72.25"
"OL-872","TRN-9337","C304","","58","0","58"
"OL-873","TRN-9338","P202","2","65","0.05","123.5"
"","","C304","3","58","0.05","165.3"
"OL-875","TRN-9339","C301","3","55","0","165"
"OL-876","TRN-9339","C301","2","55","0","110"
"OL-877","TRN-9339","P201","1","70","0","70"
"OL-878","#N/A","C304","1","58","0","58"
"OL-879","TRN-9340","P203","2","68","0","136"
"OL-880","TRN-9340","P203","2","68","0","136"
"OL-881","TRN-9340","C304","2","58","0","116"
"OL-882","TRN-9340","P102","1","80","0","80"
"OL-883","TRN-9341","P202","3","65","0","195"
"OL-884","TRN-9341","P202","1","65","0","65"
"OL-885","TRN-9342","C303","2","60","0","120"
"OL-886","TRN-9342","P202","3","65","0","195"
"OL-887","TRN-9342","P202","1","65","0","65"
"OL-888","TRN-9342","P201","","70","","70"
"OL-889","TRN-9343","P102","3","80","0","240"
" OL-890 ","TRN-9343","P202","2","65","0","130"
"OL-891","TRN-9343","C303","1","60","0","60"
"OL-892","TRN-9343","P102","3","80","0","240"
"OL-893","TRN-9344","P202","2","65","0","130"
"OL-894","TRN-9344","P202","1","65","0",""
"OL-895","TRN-9344","C301","3","55","0","165"
"","TRN-9345","C304","3","58","0","174"
"OL-897","TRN-9345","C301","2","55","0","110"
"OL-898"," TRN-9346 ","P203","1","68","0","68"
"OL-899","TRN-9346"," P102 ","3","80","0","240"
"OL-900","TRN-9347"," C301 ","3","55","0","165"
"OL-901","TRN-9347","P103","3","95","0","285"
"OL-902","TRN-9347"," P202 ","1","65","0","65"
"OL-903","TRN-9348","C301","3","55","0","165"
"OL-904","TRN-9348","C301","2","55","0","110"
"OL-905","TRN-9348","P203","2","68","0","136"
" OL-906 ","TRN-9348","P201","3","70","0","210"
"OL-907","TRN-9349","P203","3","68","0.15","173.4"
"OL-908","TRN-9349","C303","1","60","0.15","51"
"OL-909","TRN-9349","C304","1","58","0.15","49.3"
"OL-910","TRN-9349","C302","2","","0.15","85"
"OL-911","TRN-9350","C301","3","55","0","165"
"OL-912","TRN-9350","P202","2","65","0","130"
"OL-913","TRN-9351","P103","1","95","","95"
"","TRN-9352","C304","3","58","0","174"
"OL-915","TRN-9352","C301","2","55","0","110"
"OL-916","TRN-9353","P101","2","85","0","170"
"OL-917","TRN-9353","P201","2","70","0","140"
"OL-918","","C301","3","55","0","165"
"OL-919","TRN-9353","C303","3","60","0","180"
"OL-920","TRN-9354"," C302 ","3","50","0","150"
"OL-921","TRN-9354","P201","1","70","0","70"
"OL-922","TRN-9354","C303","2","60","0","120"
"OL-923","TRN-9354"," P201 ","3","70","0","210"
"OL-924","TRN-9355","C301","1","55","0","55"
"OL-925","TRN-9355","C302","3","50","0","150"
"OL-926","TRN-9355","P103","3","95","0","285"
"OL-927","TRN-9356","C302","2","50","0.15","85"
"OL-928","TRN-9356","P102","1","80","0.15","68"
"OL-929","TRN-9357","C302","1","50","0","50"
"OL-930","TRN-9358","P201","2","70","0","140"
"OL-931","TRN-9358","C304","3","58","0","174"
"OL-932","TRN-9358","P103","2","95","0","190"
"","TRN-9358","P201","2","70","0","140"
" OL-934 ","TRN-9359","C302","3","50","0.05","142.5"
"OL-935","TRN-9359","P103","","95","0.05","90.25"
"OL-936","TRN-9359","C301","1","55","0.05","52.25"
" OL-937 ","TRN-9360","P103","1","95","0","95"
"OL-938","TRN-9360","C304","3","58","0","174"
"OL-939","TRN-9360","#N/A","1","58","0","58"
"OL-940","TRN-9360","P203","2","68","0","136"
"OL-941","TRN-9361","P101","2","85","0.15","144.5"
"OL-942"," TRN-9361 ","","2","58","0.15",""
"OL-943","TRN-9362","C303","1","60","0","60"
"OL-944","TRN-9362","C302","2","50","0","100"
"OL-945","TRN-9362","P101","2","85","","170"
"OL-946","TRN-9362","P103","1","95","0","95"
"OL-947","TRN-9363","C303","1","60","0","60"
"OL-948","TRN-9364","P102","3","80","0","240"
"OL-949","TRN-9364","P101","2","","0","170"
"OL-950","TRN-9365","C303","2","60","0.1","108"
"OL-950","TRN-9365","C303","2","60","0.1","108"
"OL-952"," TRN-9366 ","P202","2","65","0","130"
"OL-953","TRN-9367","P101","2","85","0.1","153"
"OL-954","TRN-9367","C304","1","58","0.1","52.2"
"OL-955","TRN-9367","C303","3","60","0.1","162"
"OL-956","TRN-9367","C304","3","58","",""
"OL-957"," TRN-9368 ","P201","1","70","0","70"
"OL-958","TRN-9368","C304","1","58","0","58"
"OL-959","TRN-9368","C302","3","50","0","150"
"OL-960","TRN-9369","P101","3","85","0","255"
"OL-961","TRN-9369","P102","2","80","","160"
" OL-962 ","TRN-9369","C304","3","58","0","174"
"OL-963","TRN-9369","C304","3","58","0","174"
"OL-964","TRN-9370","C302","3","50","0","150"
"OL-965"," TRN-9370 ","P102","","80","0","80"
"OL-966"," TRN-9370 ","P203","3","68","0","204"
"OL-967","TRN-9370"," C303 ","1","60","0","60"
"OL-968","TRN-9371","P103","2","95","0","190"
"OL-969","TRN-9371","P103","1","95","0","95"
"OL-970","TRN-9372","C301","1","55","0","55"
"OL-971","TRN-9372","P101","3","85","0","255"
"OL-972","TRN-9372","C304","3","58","0","174"
"OL-973"," TRN-9373 ","C303","3","60","0.05","171"
