TransactionID,Date,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,TotalAmount
"TRN-10112","2023-12-27","CUST-1040","STO-01","EMP-0104"," PROMO-01 ","Mobile Payment","385.05"
"TRN-10113","2023-07-05","CUST-1071","STO-03","EMP-0304","PROMO-03","Mobile Payment",""
"TRN-10114","2025-07-18","CUST-1095","STO-02","EMP-0203","PROMO-00","Mobile Payment","660"
"TRN-10115","2024-12-06","CUST-1272","STO-01","EMP-0101"," PROMO-00 ","","200"
"TRN-10116"," 2024-01-14 ","CUST-1248","STO-02","EMP-0205","PROMO-00","Mobile Payment","85"
"TRN-10117","2025-03-22","CUST-1282","STO-04","","PROMO-01","Credit Card","399.5"
"TRN-10117","2025-03-22","CUST-1282","STO-04","EMP-0405","PROMO-01","Credit Card","399.5"
"TRN-10119","2024-07-28","CUST-1148","STO-03","EMP-0301","PROMO-00","Mobile Payment","350"
"TRN-10120","2023-06-04","CUST-1244"," STO-02 ","","#N/A","Mobile Payment","700"
"TRN-10121","2025-04-08","CUST-1193","STO-01","EMP-0105","PROMO-00","Debit Card","556"
"TRN-10122","2025-04-30"," CUST-1383 ","STO-03","EMP-0301","PROMO-00","Credit Card","165"
"TRN-10123","2023-02-17","CUST-1192","STO-02","EMP-0205","PROMO-02","Credit Card","117"
"TRN-10124","2026-01-18","CUST-1318","STO-02","EMP-0203","PROMO-00","Cash","60"
"TRN-10125","2023-12-29","CUST-1180"," STO-01 ","EMP-0102","PROMO-02","Mobile Payment","431.1"
"TRN-10126","2023-06-20","CUST-1271","STO-04","EMP-0403","PROMO-00","Cash","483"
"TRN-10127","2025-03-31","CUST-1149","STO-01","EMP-0103","PROMO-00","Cash","370"
"TRN-10128","2024-02-18","CUST-1197","STO-04","EMP-0403","PROMO-00","Credit Card","374"
"TRN-10129","2025-03-29","CUST-1042","STO-04","EMP-0405","PROMO-00","","515"
"TRN-10130","2022-01-11","CUST-1189","STO-01","EMP-0104","PROMO-00","Mobile Payment","153"
"TRN-10131"," 2022-08-15 ","CUST-1071","STO-02","EMP-0205","PROMO-01","Cash","575.45"
" TRN-10132 ","2022-09-13"," CUST-1387 ","STO-04","EMP-0405","PROMO-00","Debit Card","234"
"#N/A","2023-12-05","CUST-1182","STO-04"," EMP-0404 ","PROMO-00","Mobile Payment","340"
"TRN-10134","2025-02-01","CUST-1150","STO-02","EMP-0201","PROMO-03","Debit Card","299.25"
"TRN-10135","2024-02-11","CUST-1394"," STO-01 ","EMP-0104","PROMO-00","Debit Card","503"
"TRN-10136","2023-10-10","CUST-1353","STO-03","EMP-0304","PROMO-00","Mobile Payment","276"
"TRN-10137","2023-01-26","CUST-1057","STO-04","EMP-0401","PROMO-00","Cash","55"
"TRN-10138","2023-04-08","CUST-1150","STO-04","EMP-0405","PROMO-00","Mobile Payment","429"
"TRN-10139","2023-10-03","CUST-1324","STO-03","EMP-0304","PROMO-00","Debit Card","655"
"TRN-10140","2022-09-21","CUST-1093","STO-01","EMP-0103","PROMO-00","Credit Card","180"
"TRN-10141","2025-05-17","CUST-1186","STO-04","EMP-0401","PROMO-03","Debit Card","512.05"
"TRN-10142","2022-07-24","CUST-1338","STO-01","EMP-0104","PROMO-00","Mobile Payment","465"
"TRN-10143","2023-08-26","CUST-1334","STO-04","EMP-0404","PROMO-02","Mobile Payment","85.5"
"TRN-10144","2024-01-24","CUST-1239","STO-02"," EMP-0201 ","#N/A","Cash","374"
"TRN-10145","2023-04-29","CUST-1057","STO-01","EMP-0104","PROMO-00","Cash","450"
"TRN-10146","2022-01-07","CUST-1133","STO-01","EMP-0101","PROMO-00","Cash","344"
"TRN-10147","2022-04-28","CUST-1149","STO-01","EMP-0104","PROMO-03"," Mobile Payment ","520.6"
"TRN-10148","2022-05-05","CUST-1094","STO-04","EMP-0403","PROMO-00","Mobile Payment",""
"TRN-10149","2024-07-02","CUST-1159","STO-01","EMP-0104","PROMO-02"," Debit Card ","255.6"
"TRN-10150","2025-08-08","CUST-1144","STO-01","EMP-0104","PROMO-00","Cash","452"
"TRN-10151","2025-05-02","CUST-1160","STO-03"," EMP-0302 ","PROMO-00","Credit Card","650"
"TRN-10152","2024-01-04","CUST-1022","","","PROMO-00","Debit Card","228"
"TRN-10153","2026-03-09","CUST-1341","STO-01","EMP-0103","PROMO-00"," Credit Card ","616"
"TRN-10154","2022-08-01","CUST-1280","STO-03","EMP-0303","PROMO-00","Mobile Payment","100"
"TRN-10155","2025-06-17","CUST-1145","STO-03"," EMP-0304 ","PROMO-00","Credit Card","174"
"TRN-10156","2024-12-21","CUST-1333","STO-02"," EMP-0201 ","PROMO-00","Mobile Payment","70"
"TRN-10157","2022-08-11","CUST-1105","STO-04","EMP-0404","PROMO-00","Mobile Payment","140"
"TRN-10158","2025-01-30","CUST-1180","","EMP-0101","PROMO-00","Credit Card","425"
"TRN-10159","2025-11-08","CUST-1139","","EMP-0205","PROMO-00","Debit Card","239"
"TRN-10160","2025-02-21","CUST-1046","STO-01"," EMP-0102 ","PROMO-00","Debit Card","464"
" TRN-10161 ","2023-03-31","","STO-01","EMP-0103","PROMO-00","Credit Card","246"
"TRN-10162"," 2023-03-10 ","CUST-1061","STO-04","EMP-0401","PROMO-01","Debit Card","501.5"
" TRN-10163 ","2024-05-31","CUST-1363","STO-02","EMP-0203","PROMO-00","Cash","140"
"TRN-10164","2025-01-05","CUST-1337","","EMP-0302","PROMO-02","Debit Card","108"
"TRN-10165"," 2023-09-09 ","CUST-1008","STO-01","EMP-0105"," PROMO-00 ","Debit Card","674"
"TRN-10166","2024-08-18","CUST-1035","STO-01","EMP-0105","PROMO-00","Credit Card","312"
"TRN-10167","2022-12-03","CUST-1341","STO-02","EMP-0201","PROMO-00","Cash","415"
"TRN-10168","2022-07-24","CUST-1129","#N/A","EMP-0402","PROMO-00","Cash","509"
"#N/A","2025-01-16","CUST-1214","STO-02","#N/A","PROMO-00","Debit Card","165"
"TRN-10170","2025-04-04","CUST-1075","STO-02","EMP-0205","PROMO-00","Credit Card","305"
" TRN-10171 ","2022-01-06","CUST-1044","STO-03","EMP-0304","PROMO-00","Mobile Payment","525"
"TRN-10172","2024-08-11","CUST-1230"," STO-02 ","EMP-0204","PROMO-00","Debit Card","530"
"TRN-10173","2024-02-24","CUST-1213","STO-03","EMP-0302","PROMO-00","Credit Card","375"
"TRN-10174","2025-08-25","CUST-1285","STO-01","EMP-0103","PROMO-00","Mobile Payment","538"
"TRN-10175","2023-02-17","CUST-1019","STO-04","EMP-0401","PROMO-00","","391"
"TRN-10176",""," CUST-1011 ","STO-03","EMP-0304","PROMO-02","Debit Card","99"
"TRN-10177","2025-05-04","CUST-1125","STO-03","EMP-0302","PROMO-00","#N/A","422"
"TRN-10178"," 2023-03-25 ","CUST-1273","STO-04","EMP-0405","PROMO-03","Cash","545.3"
"TRN-10179","2022-10-13","CUST-1132","STO-02","EMP-0202","PROMO-00","Mobile Payment","615"
"TRN-10180","2024-03-30","CUST-1363","STO-01","EMP-0105","PROMO-00","","80"
"TRN-10181","2025-05-20","CUST-1168"," STO-02 ","EMP-0203","PROMO-00"," Debit Card ","564"
"TRN-10182","2022-12-22","","STO-04","EMP-0403","PROMO-00","Mobile Payment","516"
"TRN-10183","2022-01-13","CUST-1195","STO-04","EMP-0403","PROMO-00","Mobile Payment","188"
"TRN-10183","2022-01-13","CUST-1195","STO-04","EMP-0403","PROMO-00","Mobile Payment","188"
"TRN-10185","2025-07-28"," CUST-1042 ","STO-04","EMP-0405","PROMO-00","Mobile Payment","116"
"TRN-10186","2024-05-30","CUST-1368","STO-01","EMP-0101","PROMO-01","Cash","85"
"TRN-10187","2024-06-22","CUST-1265","STO-03","EMP-0305","PROMO-00","Debit Card","475"
"TRN-10188","2022-05-31","CUST-1302","STO-04","EMP-0403","PROMO-00","Credit Card","655"
"","2025-02-26","CUST-1090","STO-01","EMP-0102","PROMO-00","Mobile Payment","900"
"TRN-10190","2023-03-15","CUST-1077","STO-01","EMP-0102","PROMO-00","Debit Card","520"
"TRN-10191","2024-08-20","CUST-1296","STO-04"," EMP-0402 ","PROMO-00","Debit Card","334"
"TRN-10192","#N/A","CUST-1067","STO-02","EMP-0204","","Cash","214.2"
"TRN-10193","2024-04-23","CUST-1269","STO-01","EMP-0101","PROMO-00","Mobile Payment","50"
"TRN-10194","2023-12-05","CUST-1112","STO-02"," EMP-0202 ","PROMO-00","Debit Card","445"
"TRN-10195","2023-07-26","CUST-1316","STO-01","EMP-0102","#N/A","Cash","265.5"
" TRN-10196 ","2023-02-07","CUST-1317","STO-01","EMP-0103","","Credit Card","456"
"TRN-10197","2024-08-23","CUST-1302","STO-03","EMP-0301","PROMO-00","Cash","55"
"TRN-10198","2024-08-08","CUST-1041","STO-01","EMP-0103","PROMO-00","Cash","266"
"TRN-10199","#N/A"," CUST-1210 ","STO-02","EMP-0201","PROMO-00","Debit Card","310"
"TRN-10200"," 2025-04-08 ","CUST-1266","STO-01","EMP-0105","#N/A","Mobile Payment","433"
"","2022-10-23","CUST-1294","STO-04","EMP-0403","PROMO-00","Cash","550"
"TRN-10202","2022-10-01","CUST-1023","STO-02","EMP-0205","PROMO-02","Debit Card","169.2"
"TRN-10203","2022-08-11","CUST-1003","STO-04","EMP-0405","#N/A","Mobile Payment","285"
"TRN-10204","2023-10-30","CUST-1304","STO-01","EMP-0103","PROMO-00","Credit Card","385"
"TRN-10205","2024-06-16","CUST-1166","STO-02","EMP-0203","PROMO-00","Mobile Payment","385"
"","2026-04-06","CUST-1303","STO-04","EMP-0402","PROMO-02","#N/A","495"
"TRN-10207","2025-05-13","CUST-1095","STO-02","EMP-0205"," PROMO-00 ","Debit Card","435"
"TRN-10207","2025-05-13","CUST-1095","STO-02","EMP-0205","PROMO-00","Debit Card","435"
"TRN-10209","2023-03-25","CUST-1324","STO-02","EMP-0203","PROMO-00","Debit Card","770"
"TRN-10210","2024-04-15","CUST-1336","STO-02","EMP-0202","PROMO-00","Debit Card","235"
"TRN-10211","2022-02-07","CUST-1128","STO-03","EMP-0302","PROMO-00","Credit Card","195"
"TRN-10212","2022-11-26","CUST-1243","","EMP-0304","PROMO-03","Debit Card","110.2"
"TRN-10213","2025-08-25","CUST-1324","STO-04","EMP-0401","PROMO-00","Credit Card","325"
"TRN-10214","#N/A","CUST-1211","STO-03","EMP-0305"," PROMO-00 ","Mobile Payment",""
"TRN-10214","2025-08-20","CUST-1211","STO-03","EMP-0305","PROMO-00","Mobile Payment","205"
"TRN-10216","2025-07-26"," CUST-1270 ","STO-03","EMP-0302","PROMO-00","Cash","795"
"TRN-10217"," 2023-11-09 ","CUST-1084"," STO-02 ","EMP-0201","PROMO-00","Debit Card","415"
"TRN-10218"," 2024-08-10 ","CUST-1379","STO-02","","PROMO-00","Debit Card","204"
"TRN-10219","2024-03-19","CUST-1307","STO-02","EMP-0202","PROMO-00","Debit Card","681"
"TRN-10220","2023-10-09","CUST-1199","STO-03","EMP-0304","PROMO-03","Mobile Payment","399"
"TRN-10221","2022-02-19","CUST-1156","STO-03","EMP-0302","PROMO-03"," Mobile Payment ","366.7"
"TRN-10222","2023-01-26","CUST-1187","STO-03","EMP-0303","PROMO-02","Mobile Payment","382.5"
"TRN-10223","2025-10-22","CUST-1120","STO-03","EMP-0304","PROMO-03","Cash","314.45"
"TRN-10224","2023-09-26","CUST-1256","STO-04","EMP-0405","PROMO-00","Cash",""
"TRN-10225","2023-06-09","CUST-1324","STO-01","","PROMO-03","Debit Card","413.25"
"TRN-10226","2025-02-26","CUST-1319","STO-01"," EMP-0103 ","PROMO-00","Credit Card","740"
"TRN-10227","2025-08-02","CUST-1299","STO-01","EMP-0101","PROMO-01","Credit Card","42.5"
"TRN-10228","2024-05-24","CUST-1312","STO-03","EMP-0302","PROMO-00","Debit Card","370"
"TRN-10229","2024-06-27","CUST-1126","STO-02","EMP-0201","PROMO-00","Credit Card","513"
"TRN-10230","2022-05-24","CUST-1314","STO-01","EMP-0101","PROMO-01","Debit Card","216.75"
"TRN-10231","2025-03-29","CUST-1259","STO-01","EMP-0102","PROMO-00","Cash","285"
" TRN-10232 ","2023-04-02","CUST-1132","STO-04","EMP-0405","PROMO-00","Credit Card","471"
"TRN-10233","2025-12-07","CUST-1239","STO-02","EMP-0203","PROMO-02","Cash","189"
"TRN-10234","2025-10-26","CUST-1290","STO-03","EMP-0301","PROMO-00","Credit Card","290"
"TRN-10234","2025-10-26","CUST-1290","STO-03","EMP-0301","PROMO-00","Credit Card","290"
"TRN-10236","2024-08-25","CUST-1276","STO-01","EMP-0105","PROMO-00","Mobile Payment","320"
"TRN-10237","2023-01-03","CUST-1349","STO-02","EMP-0205","PROMO-00","Credit Card","411"
"TRN-10238","2022-01-24","CUST-1079","STO-02","EMP-0204","PROMO-00","Mobile Payment","354"
"TRN-10239","2024-11-19","CUST-1278","STO-02","EMP-0203","PROMO-00","Cash","356"
"TRN-10240","2025-01-25","CUST-1250","STO-02","EMP-0201","PROMO-00","Cash","168"
"TRN-10241","2023-05-09","CUST-1136","STO-04","EMP-0401","PROMO-00","Credit Card","495"
"TRN-10242","2024-06-03","CUST-1378","STO-03","EMP-0301","PROMO-00","Debit Card","470"
"TRN-10243","2024-03-31","","STO-01","EMP-0105","PROMO-00","Debit Card","575"
" TRN-10244 ","2025-03-09","CUST-1203","STO-02","EMP-0203","PROMO-02","Credit Card","453.6"
"TRN-10245","2023-06-02","CUST-1010"," STO-04 ","EMP-0404","#N/A","Cash","100"
"TRN-10246","2024-09-26","CUST-1340","STO-01"," EMP-0103 ","PROMO-00","Debit Card","240"
"TRN-10247","2024-05-03","CUST-1193","STO-03","EMP-0304","","Cash","264.35"
"TRN-10248","2023-11-11","CUST-1059","STO-04","EMP-0404","PROMO-00","Debit Card",""
"TRN-10249","2022-05-03","CUST-1130","STO-04","EMP-0402","PROMO-00","Debit Card","355"
""," 2022-02-02 ","","STO-01","EMP-0102","PROMO-02","Cash","508.5"
"TRN-10251","2025-03-06","CUST-1396","STO-01","EMP-0101","PROMO-00","Mobile Payment","188"
"TRN-10252","2025-11-27","CUST-1360","","EMP-0403","PROMO-00","Debit Card","415"
"TRN-10252","2025-11-27","CUST-1360","STO-04","EMP-0403","PROMO-00","Debit Card","415"
"","2023-01-25","CUST-1393","STO-02","EMP-0202","PROMO-00","Debit Card","310"
"TRN-10255","2022-02-09","CUST-1252","STO-01","EMP-0105","PROMO-00","Debit Card","724"
"TRN-10256","2025-04-29","#N/A","STO-02","EMP-0204","PROMO-00","Credit Card",""
"TRN-10257","2023-11-08","CUST-1036","STO-03","","PROMO-03","Mobile Payment","245.1"
"TRN-10258","2023-01-20","CUST-1240","STO-02","EMP-0203","PROMO-00","Debit Card","110"
"TRN-10259","2023-12-03","CUST-1342","STO-02","EMP-0205"," PROMO-00 ","Mobile Payment","150"
"TRN-10260","2025-03-10","CUST-1319","STO-02","EMP-0204","PROMO-00","Mobile Payment","174"
"TRN-10261","2025-11-10","","STO-03","EMP-0305","PROMO-00","Debit Card","573"
"TRN-10262","2025-09-12","CUST-1316","STO-02","EMP-0204","PROMO-00","Credit Card",""
"TRN-10263","2025-08-20","CUST-1212","STO-03","EMP-0301","PROMO-00","Debit Card","80"
"TRN-10264","2023-01-31","CUST-1236","STO-04","EMP-0403","PROMO-02","Cash","481.5"
"TRN-10265","2026-01-14","CUST-1152","STO-02","EMP-0204","PROMO-00","Mobile Payment","429"
"TRN-10266"," 2024-11-24 ","CUST-1388","STO-03","EMP-0303","PROMO-00","Cash","190"
"TRN-10267","2024-07-10","CUST-1212","STO-02","EMP-0205","PROMO-00","Credit Card","170"
"TRN-10268","2022-05-21","CUST-1277","STO-02","EMP-0202","PROMO-00","Cash","244"
"TRN-10269","2024-09-12","CUST-1287","STO-04","EMP-0401","PROMO-03","#N/A","52.25"
"TRN-10270","2023-01-21"," CUST-1144 ","STO-04","EMP-0405","PROMO-01","Credit Card","140.25"
"TRN-10271","2022-06-15","CUST-1325","STO-04","EMP-0405","PROMO-00","Mobile Payment","369"
"TRN-10272","2025-12-06","CUST-1114","STO-01","EMP-0101","","Mobile Payment","582.25"
"TRN-10273","2024-09-01","CUST-1063","STO-03","EMP-0301","PROMO-03"," Cash ","368.6"
"TRN-10274","2026-02-24","CUST-1321","STO-02","#N/A","PROMO-03","Debit Card","190"
"TRN-10275","2023-10-09","CUST-1069","STO-01","EMP-0101","PROMO-00","Cash","85"
"TRN-10275","2023-10-09","CUST-1069","STO-01","EMP-0101","PROMO-00","Cash","85"
"TRN-10277","2022-07-04","CUST-1390","STO-02","EMP-0202","PROMO-00","Credit Card","600"
"TRN-10278","2022-01-25","CUST-1094","STO-03","EMP-0305","PROMO-02","Debit Card","526.5"
"TRN-10279","2023-02-22","CUST-1392","STO-04","EMP-0405","PROMO-02","Cash","122.4"
"TRN-10280","2025-03-16","CUST-1188","STO-01"," EMP-0103 ","PROMO-02","Mobile Payment","247.5"
"TRN-10280","2025-03-16","CUST-1188","STO-01","EMP-0103","PROMO-02","Mobile Payment","247.5"
"TRN-10282","2024-01-21","CUST-1143","STO-03","EMP-0303","PROMO-01","Mobile Payment","607.75"
"TRN-10283","2025-03-25","CUST-1237","STO-02","EMP-0204","PROMO-00","Mobile Payment",""
"TRN-10284","2022-01-30","CUST-1154","STO-04","EMP-0404","PROMO-00","Cash","204"
"","2024-09-12","CUST-1315","STO-02","EMP-0203","PROMO-00","Debit Card","210"
"TRN-10286","2022-02-08","CUST-1264","STO-02","EMP-0202","PROMO-00","Debit Card","418"
"TRN-10287","2024-05-21","CUST-1222","STO-04","EMP-0401","PROMO-02","Debit Card","135"
"TRN-10288","2025-05-03","CUST-1222","STO-01","EMP-0105","PROMO-00","Cash","255"
"TRN-10289","2024-01-20","CUST-1080","STO-01","EMP-0103","","Mobile Payment","116"
"TRN-10290","2023-06-27","CUST-1131","STO-04","","PROMO-00","Mobile Payment","60"
"","2023-08-26","CUST-1102","STO-04","EMP-0401","PROMO-03","Credit Card","458.85"
"TRN-10292","2025-07-21","CUST-1155","STO-03","EMP-0303","PROMO-00","Cash","296"
"TRN-10293","2024-03-21","CUST-1031","STO-04","EMP-0404","PROMO-02","Cash","45"
"TRN-10294","2026-03-06","CUST-1331","STO-01","EMP-0102"," PROMO-02 ","Credit Card","165.6"
"TRN-10295","2025-07-14","CUST-1298","STO-04","EMP-0402","PROMO-00","Cash","60"
"TRN-10296","2023-02-10","CUST-1233","STO-02","EMP-0201","PROMO-00","Credit Card","330"
"TRN-10297","2023-11-20","CUST-1139","STO-01","EMP-0104","PROMO-00","Debit Card","85"
"TRN-10298","2023-06-26","CUST-1192","STO-01","EMP-0101"," PROMO-03 ","Mobile Payment","180.5"
"TRN-10299","2022-10-22","CUST-1201","STO-04","EMP-0401","PROMO-02","Credit Card","486"
"TRN-10300","2023-07-14","CUST-1399","STO-01","EMP-0102","PROMO-00","#N/A","593"
"TRN-10301","2022-10-27","CUST-1155","STO-02","EMP-0203","PROMO-00","Mobile Payment","210"
"#N/A"," 2023-08-31 ","CUST-1233","STO-03"," EMP-0303 ","PROMO-00","Debit Card","224"
"TRN-10303","2025-03-30","CUST-1245","STO-03","EMP-0304","PROMO-00","Mobile Payment",""
"TRN-10303","2025-03-30","CUST-1245","STO-03","EMP-0304","PROMO-00","Mobile Payment","580"
"TRN-10305","2025-03-11","CUST-1203"," STO-01 ","EMP-0103","PROMO-00","Mobile Payment","210"
"TRN-10306","2025-03-19","CUST-1186","STO-03","EMP-0303"," PROMO-02 ","Mobile Payment","255.6"
"","2023-01-22","CUST-1015","STO-01","EMP-0102","#N/A","Debit Card","174"
"TRN-10308","2024-11-14","CUST-1174","STO-02","EMP-0204","PROMO-00","Cash","274"
"TRN-10309","2024-01-06","CUST-1270","STO-02","EMP-0204","PROMO-02","Debit Card","414"
"TRN-10310","2023-11-24","CUST-1320","STO-04","EMP-0401","PROMO-02","Credit Card","527.4"
"TRN-10311","2024-10-09","CUST-1136","STO-04","EMP-0403","PROMO-00","Debit Card","116"
"TRN-10312","2022-03-13","CUST-1331","STO-01","EMP-0102","PROMO-01"," Mobile Payment ","259.25"
"TRN-10313","2022-12-06","CUST-1211","STO-04","EMP-0402","PROMO-00","Mobile Payment","440"
"TRN-10314"," 2023-11-30 ","CUST-1192","STO-03","EMP-0302","PROMO-00","Cash","405"
"TRN-10315","2024-11-22","CUST-1135","STO-02"," EMP-0202 ","PROMO-00","Mobile Payment","85"
"TRN-10316","2024-08-21","CUST-1322","STO-03","EMP-0301","PROMO-00","Mobile Payment","170"
"TRN-10317","2024-02-09","CUST-1175","STO-02","EMP-0204","PROMO-00","Mobile Payment","313"
"TRN-10318","2022-08-26","","STO-04","","PROMO-00","Credit Card","85"
"TRN-10319",""," CUST-1265 "," STO-02 ","EMP-0201","PROMO-00","Cash","150"
"TRN-10320","2024-03-13","CUST-1293","STO-04","EMP-0404","PROMO-00","Cash","130"
"TRN-10321","2024-06-27"," CUST-1110 ","STO-02","EMP-0204","PROMO-00","Cash","80"
" TRN-10322 "," 2022-07-10 ","CUST-1233","STO-03","EMP-0302","PROMO-00","Credit Card","368"
"TRN-10323","2022-11-24","CUST-1245","STO-03","EMP-0301","PROMO-00","Debit Card","155"
"TRN-10324","2022-08-02","CUST-1328","STO-04","EMP-0402","PROMO-00","Cash","50"
"TRN-10325","2023-06-06","CUST-1304","STO-02","EMP-0202","PROMO-00","Cash","120"
" TRN-10326 ","2022-12-24","CUST-1197","STO-02","EMP-0203","PROMO-00","Credit Card","233"
"TRN-10327","2025-04-01","CUST-1119","STO-04","EMP-0403","PROMO-00","Debit Card","465"
"TRN-10328","2022-02-13","CUST-1048","STO-02","EMP-0204","PROMO-00","Mobile Payment","631"
"TRN-10329","2023-05-25","CUST-1378","STO-03","EMP-0305","PROMO-02","Debit Card","288"
"TRN-10330","2025-11-04","CUST-1365","STO-04","EMP-0402","PROMO-00","Debit Card","265"
"TRN-10331","","CUST-1208","STO-01"," EMP-0103 ","PROMO-01","Cash","242.25"
"TRN-10332","2022-10-20","CUST-1308","STO-03","EMP-0301","PROMO-00","Debit Card","320"
"TRN-10333","2024-07-25","CUST-1314","STO-01","EMP-0103","PROMO-00","Debit Card","340"
"TRN-10334","2024-11-10","CUST-1240","STO-03","EMP-0303","PROMO-00","Credit Card","423"
"TRN-10335","2025-03-27","CUST-1280","STO-02","EMP-0205","PROMO-00","Credit Card","335"
"TRN-10336","2025-09-15","CUST-1215","STO-03","EMP-0304","PROMO-02","Mobile Payment","454.5"
"TRN-10337","2025-07-20","CUST-1354","STO-01","EMP-0102","PROMO-01","Mobile Payment","376.55"
"TRN-10338","2022-07-27","CUST-1261","STO-01","EMP-0102","PROMO-00","Cash","235"
"TRN-10339","2023-01-01","CUST-1398","STO-03","EMP-0304","PROMO-00","Mobile Payment","180"
"TRN-10340","2022-09-25","CUST-1079","STO-02","EMP-0204","PROMO-00","Mobile Payment","510"
"TRN-10341","2023-07-26","CUST-1362","STO-04","EMP-0402","PROMO-00","Cash","555"
"TRN-10342","2022-03-26","CUST-1234","STO-03","EMP-0303","","Debit Card","210"
" TRN-10343 ","2023-06-30","CUST-1360","STO-03","EMP-0304","PROMO-00","Cash","375"
"TRN-10344","2023-03-17","CUST-1154","STO-04","EMP-0403","PROMO-00","Mobile Payment","200"
"TRN-10345","2024-07-18","CUST-1147","STO-03","EMP-0301","PROMO-00","Debit Card","434"
"TRN-10346","2025-03-10","CUST-1280","STO-01","EMP-0105","PROMO-00","","563"
"TRN-10347","2026-02-25","CUST-1257","STO-04","EMP-0404","PROMO-00","Credit Card","570"
"TRN-10348","2024-07-01","CUST-1304","STO-02","EMP-0202","PROMO-00","Credit Card","393"
"TRN-10349","2023-02-10","CUST-1332","STO-03","EMP-0302","PROMO-00","Cash","440"
"TRN-10350","2023-03-12","CUST-1052","STO-03","EMP-0302","PROMO-00","","289"
"TRN-10351","2025-10-13","CUST-1261","STO-03","EMP-0303","PROMO-00","Mobile Payment","360"
"TRN-10352","2024-08-10","CUST-1287","STO-03","","PROMO-00","Mobile Payment","615"
"TRN-10353","2026-01-24","CUST-1325","STO-02","EMP-0201","PROMO-00","Debit Card","165"
"TRN-10354","2025-03-08","CUST-1333","STO-01","EMP-0103","PROMO-03","#N/A","175.75"
"TRN-10355","2025-03-26","CUST-1184","STO-04","EMP-0401","PROMO-03","Debit Card",""
"TRN-10356","2024-03-20","CUST-1257","STO-04","EMP-0401","PROMO-00","Credit Card","346"
"TRN-10356","2024-03-20","CUST-1257","STO-04","EMP-0401","PROMO-00","Credit Card","346"
"TRN-10358","2023-12-06","CUST-1005","STO-02","EMP-0205","PROMO-00","Cash","739"
"TRN-10359","2024-11-14","CUST-1337","STO-01","EMP-0101","PROMO-00","Credit Card","240"
"TRN-10360","2025-12-04","CUST-1321","STO-03","EMP-0305","PROMO-03","Cash","55.1"
"TRN-10361","2023-08-23","CUST-1179","STO-03","EMP-0302","PROMO-01","Credit Card",""
"TRN-10362","2024-09-29","CUST-1096","#N/A","EMP-0202","PROMO-00","Cash","241"
"TRN-10363","2025-08-22","CUST-1135","STO-03","EMP-0305","PROMO-00","Credit Card","130"
"TRN-10364","2022-08-06","CUST-1188","STO-04","EMP-0402","PROMO-00","",""
"TRN-10365","2025-08-19","CUST-1341","STO-01","EMP-0105","PROMO-00","Cash","204"
"TRN-10366","2022-04-09","CUST-1017","","EMP-0103","PROMO-01","Cash","238"
"TRN-10366","2022-04-09","CUST-1017","STO-01","EMP-0103","PROMO-01","Cash","238"
"TRN-10368","2024-01-21","CUST-1136","STO-01","EMP-0103","PROMO-03","Cash","337.25"
"TRN-10369","2023-09-19","CUST-1297","STO-01","EMP-0102","PROMO-00","Cash","555"
"TRN-10370","","CUST-1039","STO-04","EMP-0403","PROMO-03","Mobile Payment","313.5"
"TRN-10371","2026-02-23","CUST-1113","STO-02","EMP-0201","","Credit Card",""
"TRN-10372","2024-08-19","","STO-03","EMP-0305","PROMO-00","Debit Card","313"
"TRN-10373","2023-08-28"," CUST-1021 ","STO-01","EMP-0104"," PROMO-00 ","Debit Card","150"
"TRN-10374","2024-05-04","CUST-1118","STO-03","EMP-0301","PROMO-00","Mobile Payment","607"
"TRN-10375","2022-05-08","CUST-1190","STO-01","EMP-0105","PROMO-03","Debit Card","747.65"
"TRN-10376","2026-02-05","CUST-1391","STO-04","EMP-0404","PROMO-00","Debit Card","720"
"TRN-10377"," 2022-03-16 ","CUST-1357","STO-02","EMP-0203","PROMO-01","Credit Card","326.4"
"TRN-10378","2024-03-26","CUST-1022","STO-03","EMP-0304","PROMO-00","Debit Card","240"
"TRN-10379","2023-12-14","CUST-1349","STO-01","EMP-0104","PROMO-00","Cash","453"
"TRN-10380","2024-06-12","CUST-1215","STO-02","EMP-0202","PROMO-00","Mobile Payment","595"
"TRN-10381","2023-02-14","CUST-1177","STO-03","EMP-0305","PROMO-03","Debit Card","456"
"TRN-10382","2025-08-13","CUST-1300","STO-03","EMP-0303","PROMO-02","","473.4"
"TRN-10383","2022-02-05","CUST-1094","STO-03","EMP-0304","PROMO-00","Credit Card","287"
"TRN-10384","2022-11-11","CUST-1009","STO-04","EMP-0403","PROMO-02","Mobile Payment","156.6"
"#N/A","2024-02-13","CUST-1020","STO-03","EMP-0304"," PROMO-00 ","Credit Card","320"
"TRN-10386","2025-06-16","CUST-1260","STO-04","EMP-0402","PROMO-03","","470.25"
"","2024-05-30","CUST-1351"," STO-02 ","EMP-0203","PROMO-00","Debit Card","310"
"TRN-10388","2022-02-14","CUST-1140","STO-03","EMP-0305","PROMO-00","Cash","250"
"TRN-10389","2025-04-27","CUST-1313","STO-02","EMP-0202","PROMO-01","Cash","212.5"
